BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
1472,1213_2145_blob_1472,amz_lib_1213_2145,999,999,"beta-caryophyllonic acid, TMS",536,584,1924.832215,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",670,690,,C13H26BNO6Si,331,limonox_S_blob_847,553,598,1925
1481,1213_2145_blob_1481,amz_lib_1213_2145,999,999,C7 acid,465,543,2176.470588,,"10,12-Docosadiynedioic acid, 2TMS derivative",627,637,,C28H50O4Si2,506,limonox_S_blob_687,477,581,
1521,1213_2145_blob_1521,amz_lib_1213_2145,999,999,C7 acid,405,524,2127.941176,,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",615,662,,C13H27Cl3O4Si2,408,limonox_S_blob_633,438,555,
1604,1213_2145_blob_1604,amz_lib_1213_2145,999,999,C7 acid,421,503,2290.322581,,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",591,669,,C13H29BO5Si2,332,apin_ox_S_blob_592,414,549,
1669,1213_2145_blob_1669,amz_lib_1213_2145,999,999,"beta-nocaryophyllinic acid, TMS",419,519,2141.176471,2127,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",665,688,,C13H26BNO6Si,331,limonox_S_blob_905,445,621,2120
1700,1213_2145_blob_1700,amz_lib_1213_2145,999,999,C7 acid,442,535,2312.903226,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",618,627,,C13H26BNO6Si,331,apin_ox_S_blob_751,416,559,
1723,1213_2145_blob_1723,amz_lib_1213_2145,999,999,C7 acid,419,519,2107.352941,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",633,652,,C13H26BNO6Si,331,limonox_S_blob_687,412,542,
1736,1213_2145_blob_1736,amz_lib_1213_2145,999,999,C7 acid,386,481,2188.235294,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",629,668,,C13H26BNO6Si,331,apin_ox_S_blob_592,418,553,
1877,1213_2145_blob_1877,amz_lib_1213_2145,999,999,"cis-Vaccenic Acid, TMS",504,520,2262.903226,2259,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",651,672,,C13H26BNO6Si,331,apin_ox_S_blob_592,450,580,
570,1216_0703_blob_570,amz_lib_1216_0703,999,999,C7 acid,453,484,1390.501412,,"phenoxyethanol, TMS derivative",692,725,1270,C11H18O2Si,210,limonox_L_blob_587,431,473,1378
579,1216_0703_blob_579,amz_lib_1216_0703,999,999,xanthone,85,239,1926.174497,1906,Homosalate,769,887,1904,C16H22O3,262,bcp_ox_L_blob_625,449,453,1920
608,1216_0703_blob_608,amz_lib_1216_0703,999,999,farnesol,445,460,1838.926174,1832,"Valeroyl salicylate, O-acetyl-",660,713,,C14H16O5,264,bcp_ox_L_blob_931,448,460,1847
631,1216_0703_blob_631,amz_lib_1216_0703,999,999,C7 acid,459,509,2189.705882,,"3-Methylene-1,4-bis(trimethylsilyloxy) butane",662,799,,C11H26O2Si2,246,limonox_S_blob_633,486,556,
647,1216_0703_blob_647,amz_lib_1216_0703,999,999,C7 acid,268,476,1965.100671,,"3,4-Methylenedioxymandelic acid, 2TMS derivative",690,891,,C15H24O5Si2,340,bcp_ox_L_blob_678,392,418,1959
648,1216_0703_blob_648,amz_lib_1216_0703,999,999,C7 acid,462,506,2167.647059,,"Malic acid, 2TMS derivative",632,643,,C10H22O5Si2,278,limonox_S_blob_633,486,570,
720,1216_0703_blob_720,amz_lib_1216_0703,999,999,C7 acid,461,500,2170.588235,,"Malic acid, 2TMS derivative",644,658,,C10H22O5Si2,278,apin_ox_S_blob_592,490,613,
736,1216_0703_blob_736,amz_lib_1216_0703,999,999,C7 acid,353,419,2004.411765,,"N-Acetylanthranilic acid, 2TMS derivative",608,654,,C15H25NO3Si2,323,apin_ox_S_blob_592,531,693,
779,1216_0703_blob_779,amz_lib_1216_0703,999,999,C7 acid,384,478,2107.352941,,"2-Penten-2,4-diol, 4-methyl-, bis(trimethylsilyl)ether",668,720,,C12H28O2Si2,260,limonox_S_blob_633,446,542,
780,1216_0703_blob_780,amz_lib_1216_0703,999,999,levoglucosan,722,778,1736.585366,1726,"D-Xylose, 4TMS derivative",865,886,,C17H42O5Si4,438,apin_ox_L_blob_553,527,545,1726
789,1216_0703_blob_789,amz_lib_1216_0703,999,999,C7 acid,376,433,1861.744966,,"1,3,5-Pentanetriol, 3TMS derivative",679,691,,C14H36O3Si3,336,limonox_S_blob_649,500,507,1868
825,1216_0703_blob_825,amz_lib_1216_0703,999,999,C7 acid,459,510,2182.352941,,"Malic acid, 2TMS derivative",646,664,,C10H22O5Si2,278,apin_ox_S_blob_592,498,604,
837,1216_0703_blob_837,amz_lib_1216_0703,999,999,C7 acid,541,552,1414.130435,,"3,6,10-Trioxa-2,11-disiladodecane, 2,2,11,11-tetramethyl-",705,736,,C11H28O3Si2,264,myrc_ox_L_blob_718,591,602,1414
840,1216_0703_blob_840,amz_lib_1216_0703,999,999,C7 acid,485,496,1364.596174,,"1-Penten-3-one, 4(R)-t-butyldimethylsilyloxy-",701,712,,C11H22O2Si,214,limonox_L_blob_629,646,664,1355
849,1216_0703_blob_849,amz_lib_1216_0703,999,999,C7 acid,392,488,2089.705882,,"Pentitol, 3-desoxy-tetrakis-O-(trimethylsilyl)-",654,682,,C17H44O4Si4,424,limonox_S_blob_1216,475,518,2098
852,1216_0703_blob_852,amz_lib_1216_0703,999,999,C7 acid,612,627,3489.130435,,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",743,784,,C14H29FO2Si,276,limonox_S_blob_687,564,583,
859,1216_0703_blob_859,amz_lib_1216_0703,999,999,C7 acid,517,614,1536.956522,,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",678,681,,C10H18O4Si,230,myrc_ox_L_blob_609,571,579,1543
866,1216_0703_blob_866,amz_lib_1216_0703,999,999,"cis-Vaccenic Acid, TMS",494,505,2259.677419,2259,i-Propyl 16-methyl-heptadecanoate,774,807,,C21H42O2,326,limonox_S_blob_687,414,472,
890,1216_0703_blob_890,amz_lib_1216_0703,999,999,galactosan,307,475,1681.707317,1684,"Silanol, trimethyl-, pyrophosphate (4:1)",821,842,,C12H36O7P2Si4,466,bcp_ox_L_blob_668,354,506,1686
899,1216_0703_blob_899,amz_lib_1216_0703,999,999,C7 acid,405,487,2097.058824,,"2-Penten-2,4-diol, 4-methyl-, bis(trimethylsilyl)ether",646,693,,C12H28O2Si2,260,apin_ox_S_blob_592,455,584,
940,1216_0703_blob_940,amz_lib_1216_0703,999,999,C7 acid,428,487,2042.647059,,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",687,716,,C13H27Cl3O4Si2,408,apin_ox_S_blob_592,467,548,
984,1216_0703_blob_984,amz_lib_1216_0703,999,999,C7 acid,421,442,1971.812081,,"Androstan-3-one, 1,17-dimethyl-17-[(trimethylsilyl)oxy]-, O-methyloxime, (1α,5α,17ß)-",627,659,,C25H45NO2Si,419,limonox_S_blob_687,446,483,
1004,1216_0703_blob_1004,amz_lib_1216_0703,999,999,C7 acid,369,528,1971.812081,,"1(5α)-Androsten-1ß-methyl-17ß-ol-3-one, di-trimethylsilyl",619,633,,C26H46O2Si2,446,limonox_S_blob_685,518,549,1963
1063,1216_0703_blob_1063,amz_lib_1216_0703,999,999,C7 acid,351,358,1944.966443,,"1-Hexene, 3-methyl-6-phenyl-4-(1-phenylethoxy)-",735,831,,C21H26O,294,limonox_S_blob_641,339,342,1945
1077,1216_0703_blob_1077,amz_lib_1216_0703,999,999,"beta-caryophyllonic acid, TMS",404,534,1922.147651,1931,"Benzaldehyde, 4-dimethylamino-, (4-oxo-2-thiazolin-2-yl)hydrazone",596,628,,C12H14N4OS,262,limonox_S_blob_847,433,472,1925
1095,1216_0703_blob_1095,amz_lib_1216_0703,999,999,"beta-caryophyllinic acid, TMS",392,533,2069.117647,2060,"Pentitol, 3-desoxy-tetrakis-O-(trimethylsilyl)-",665,697,,C17H44O4Si4,424,limonox_S_blob_687,400,569,
1131,1216_0703_blob_1131,amz_lib_1216_0703,999,999,monopalmitin,712,717,2626.415094,2628,"3-Hydroxypropyl palmitate, TMS derivative",651,676,,C22H46O3Si,386,limonox_S_blob_633,525,644,
1132,1216_0703_blob_1132,amz_lib_1216_0703,999,999,C7 acid,380,526,1885.90604,,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9α,11α,13E,15S)-",591,609,,C24H42O5Si,438,limonox_S_blob_725,552,663,1893
1171,1216_0703_blob_1171,amz_lib_1216_0703,999,999,C7 acid,401,539,1652.439024,,"Linoelaidic acid, trimethylsilyl ester",520,525,,C21H40O2Si,352,myrc_ox_L_blob_580,534,603,1652
1180,1216_0703_blob_1180,amz_lib_1216_0703,999,999,C7 acid,479,481,1309.331664,,"1-(2-Methoxy-1-methylethoxy)-2-propanol, TMS derivative",738,746,,C10H24O3Si,220,limonox_S_blob_643,471,515,1294
1209,1216_0703_blob_1209,amz_lib_1216_0703,999,999,C7 acid,355,478,2214.516129,,"Ethyl α-D-glucopyranoside, 4TMS derivative",732,826,,C20H48O6Si4,496,apin_ox_S_blob_592,419,566,
1250,1216_0703_blob_1250,amz_lib_1216_0703,999,999,C7 acid,458,531,2194.117647,,"Malic acid, 2TMS derivative",661,699,,C10H22O5Si2,278,apin_ox_S_blob_592,517,618,
1401,1216_0703_blob_1401,amz_lib_1216_0703,999,999,C7 acid,388,444,2319.354839,,"4,14-Dimethyl-11-isopropyltricyclo[7.5.0.0(10,14)]tetradec-4-en-8-one",683,759,,C19H30O,274,limonox_S_blob_687,366,466,
1454,1216_0703_blob_1454,amz_lib_1216_0703,999,999,"linoleic Acid, TMS",437,520,2233.870968,2245,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",589,625,,C13H27Cl3O4Si2,408,limonox_S_blob_633,461,543,
4,1221_0832_blob_4,amz_lib_1221_0832,999,999,C18,182,576,1873.825503,1830,6-Methyl-2-tridecanone,776,796,,C14H28O,212,bcp_ox_L_blob_598,460,520,1856
5,1221_0832_blob_5,amz_lib_1221_0832,999,999,MBTCA,922,922,1776.829268,1776,"Pentanedioic acid, 2,2,3-trimethyl-, bis(trimethylsilyl) ester",611,712,,C14H30O4Si2,318,myrc_ox_L_blob_628,541,603,1764
8,1221_0832_blob_8,amz_lib_1221_0832,999,999,C7 acid,469,480,1786.585366,,"Methyl 2,2-dimethyl-3,6,9,12-tetraoxa-2-silatetradecan-14-oate",822,825,,C12H26O6Si,294,myrc_ox_L_blob_562,497,507,1792
15,1221_0832_blob_15,amz_lib_1221_0832,999,999,C14,0,477,2100.740741,1422,"Phthalic acid, 2-methylbutyl pentyl ester",865,866,,C18H26O4,306,limonox_S_blob_633,257,261,
19,1221_0832_blob_19,amz_lib_1221_0832,999,999,threitol,542,545,1524.175824,1521,"Triethylene glycol, 2TMS derivative",870,878,1489,C12H30O4Si2,294,myrc_ox_L_blob_571,594,603,1525
22,1221_0832_blob_22,amz_lib_1221_0832,999,999,C7 acid,460,525,1634.146341,,"Hexane-1,3-dicarboxylic acid, bis(trimethylsilyl) ester",618,622,,C14H30O4Si2,318,limonox_L_blob_559,885,885,1632
25,1221_0832_blob_25,amz_lib_1221_0832,999,999,C7 acid,334,457,1869.798658,,"Disiloxanamine, 1,1,3,3,3-pentamethyl-N-(trimethylsilyl)-",524,651,,C8H25NOSi3,235,limonox_S_blob_632,378,421,1862
29,1221_0832_blob_29,amz_lib_1221_0832,999,999,C7 acid,376,481,1845.637584,,"trans-1,4-Cyclohexanedicarboxylic acid, mono-O-(tert-butyldimethylsilyl)",596,666,,C14H26O4Si,286,limonox_L_blob_600,852,854,1843
33,1221_0832_blob_33,amz_lib_1221_0832,999,999,C7 acid,497,567,1745.121951,,"9-Trimethylsilyloxydecanoic acid, trimethylsilyl ester",618,676,,C16H36O3Si2,332,myrc_ox_L_blob_553,899,900,1739
35,1221_0832_blob_35,amz_lib_1221_0832,999,999,mannosan,555,574,1707.317073,1706,"5-Trimethylsilyloxy-n-valeric acid, trimethylsilyl ester",672,751,,C11H26O3Si2,262,limonox_S_blob_604,856,856,1706
37,1221_0832_blob_37,amz_lib_1221_0832,999,999,C7 acid,423,526,1851.006711,,"ß-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",624,664,,C12H27BO5Si2,318,limonox_S_blob_823,587,621,1843
42,1221_0832_blob_42,amz_lib_1221_0832,999,999,C7 acid,430,472,1595.604396,,"Malonic acid, bis(2-trimethylsilylethyl ester",659,824,,C13H28O4Si2,304,apin_ox_L_blob_534,853,855,1596
43,1221_0832_blob_43,amz_lib_1221_0832,999,999,"beta-caryophyllonic acid, TMS",484,520,1936.912752,1931,"3,4-Dimethyl-1-pentamethyldisilyloxycyclohexane",614,767,,C13H30OSi2,258,apin_ox_S_blob_592,487,629,
45,1221_0832_blob_45,amz_lib_1221_0832,999,999,C7 acid,442,502,1902.013423,,Trimethylsilyl (3Z)-7-oxo-3-{2-[(trimethylsilyl)oxy]ethylidene}-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylate,663,670,,C14H25NO5Si2,343,limonox_S_blob_690,676,685,1898
48,1221_0832_blob_48,amz_lib_1221_0832,999,999,C7 acid,427,527,1572.527473,,"Propanetriol, 2-methyl-, tris-O-(trimethylsilyl)-",792,824,,C13H34O3Si3,322,apin_ox_S_blob_570,573,598,1570
100,1221_0832_blob_100,amz_lib_1221_0832,999,999,phthalic acid,908,908,1714.634146,1714,tert-Butylpentamethyldisiloxane,679,784,,C9H24OSi2,204,limonox_S_blob_633,597,645,
162,1221_0832_blob_162,amz_lib_1221_0832,999,999,C7 acid,238,414,1845.637584,,"Phthalic acid, 2-methylbutyl propyl ester",848,897,,C16H22O4,278,bcp_ox_L_blob_649,333,333,1839
224,1221_0832_blob_224,amz_lib_1221_0832,999,999,C7 acid,451,540,1966.442953,,Succinylacetone ho-tms pk1,611,654,,C16H36N2O4Si3,404,limonox_S_blob_685,573,639,1963
284,1221_0832_blob_284,amz_lib_1221_0832,999,999,Humulene,553,674,1473.626374,1490,"Propanetriol, 2-methyl-, tris-O-(trimethylsilyl)-",709,748,,C13H34O3Si3,322,apin_ox_S_blob_592,607,637,
511,1221_0832_blob_511,amz_lib_1221_0832,999,999,C7 acid,317,422,2004.444444,,4-Propylacridine,653,673,,C16H15N,221,apin_ox_S_blob_592,381,564,
563,1221_0832_blob_563,amz_lib_1221_0832,999,999,C7 acid,342,472,1715.853659,,"Bicine, 3TMS derivative",826,831,,C15H37NO4Si3,379,myrc_ox_L_blob_709,426,476,1709
564,1221_0832_blob_564,amz_lib_1221_0832,999,999,"beta-caryophyllonic acid, TMS",400,402,1934.228188,1931,4-Propylacridine,625,661,,C16H15N,221,apin_ox_S_blob_592,413,556,
565,1221_0832_blob_565,amz_lib_1221_0832,999,999,C7 acid,453,472,1590.10989,,"Diethanolamine, 2TMS derivative",705,754,,C10H27NO2Si2,249,myrc_ox_L_blob_622,523,526,1592
568,1221_0832_blob_568,amz_lib_1221_0832,999,999,C7 acid,439,494,1756.097561,,"Tricarballylic acid, 3TMS derivative",833,843,,C15H32O6Si3,392,myrc_ox_L_blob_723,590,617,1749
569,1221_0832_blob_569,amz_lib_1221_0832,999,999,ionone,134,509,1481.318681,1449,"Acetamide, N-(2-methoxy-6-methylphenyl)-",650,672,,C10H13NO2,179,limonox_S_blob_638,350,367,1481
571,1221_0832_blob_571,amz_lib_1221_0832,999,999,C7 acid,502,531,1662.195122,,"Citric acid, 3TMS derivative",632,636,,C15H32O7Si3,408,limonox_S_blob_687,602,664,
572,1221_0832_blob_572,amz_lib_1221_0832,999,999,MBTCA,554,561,1776.829268,1776,"3-Butenoic acid, 3-(trimethylsiloxy)-, trimethylsilyl ester",759,807,,C10H22O3Si2,246,myrc_ox_L_blob_727,572,600,1774
575,1221_0832_blob_575,amz_lib_1221_0832,999,999,farnesol,425,534,1844.295302,1832,"exo-Norbornanol, pentamethyldisilyl ether",635,745,,C12H26OSi2,242,myrc_ox_L_blob_583,623,666,1834
577,1221_0832_blob_577,amz_lib_1221_0832,999,999,C7 acid,497,549,1740.243902,,"D-(-)-Erythrose, tris(trimethylsilyl) ether, ethyloxime (isomer 1)",687,722,,C15H37NO4Si3,379,apin_ox_L_blob_553,671,735,1726
579,1221_0832_blob_579,amz_lib_1221_0832,999,999,C7 acid,529,599,1604.878049,,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",657,660,,C15H30O4Si,302,myrc_ox_L_blob_560,895,896,1598
581,1221_0832_blob_581,amz_lib_1221_0832,999,999,C7 acid,448,469,1748.780488,,"4-Oxoheptanedioic acid, 2TMS derivative",709,882,1728,C13H26O5Si2,318,myrc_ox_L_blob_670,628,633,1741
583,1221_0832_blob_583,amz_lib_1221_0832,999,999,C7 acid,451,531,1856.375839,,"Hexylmalonic acid, bis(trimethylsilyl)- ester",667,702,,C15H32O4Si2,332,limonox_S_blob_823,603,669,1843
608,1221_0832_blob_608,amz_lib_1221_0832,999,999,C7 acid,505,541,1753.658537,,"Propane, 2-methyl-1,2-bis(trimethylsiloxy)-",748,861,,C10H26O2Si2,234,apin_ox_L_blob_529,674,741,1770
618,1221_0832_blob_618,amz_lib_1221_0832,999,999,C7 acid,476,578,1879.194631,,"α-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",668,715,,C14H31BO6Si2,362,limonox_S_blob_649,575,619,1868
630,1221_0832_blob_630,amz_lib_1221_0832,999,999,threitol,504,605,1508.791209,1521,"Malic acid, 3TMS derivative",787,790,,C13H30O5Si3,350,myrc_ox_L_blob_570,850,850,1507
636,1221_0832_blob_636,amz_lib_1221_0832,999,999,C7 acid,428,528,1824.161074,,"Disiloxanamine, 1,1,3,3,3-pentamethyl-N-(trimethylsilyl)-",656,692,,C8H25NOSi3,235,apin_ox_S_blob_616,540,561,1823
638,1221_0832_blob_638,amz_lib_1221_0832,999,999,Humulene,679,680,1487.912088,1490,"Erythrono-1,4-lactone, (Z)-, 2TMS derivative",699,704,,C10H22O4Si2,262,myrc_ox_L_blob_564,689,708,1497
641,1221_0832_blob_641,amz_lib_1221_0832,999,999,C7 acid,391,461,1963.758389,,"Undecanoic acid, bromomethyldimethylsilyl ester",570,588,,C14H29BrO2Si,336,limonox_L_blob_546,855,856,1963
642,1221_0832_blob_642,amz_lib_1221_0832,999,999,C7 acid,438,523,1813.422819,,"Diethylmalonic acid, 2TMS derivative",687,729,,C13H28O4Si2,304,apin_ox_L_blob_540,747,749,1816
643,1221_0832_blob_643,amz_lib_1221_0832,999,999,C7 acid,397,499,1809.395973,,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",580,599,,C15H30O4Si,302,limonox_L_blob_620,842,844,1808
647,1221_0832_blob_647,amz_lib_1221_0832,999,999,C7 acid,546,551,1820.134228,,"Tripropylene glycol monomethyl ether, TMS derivative",804,814,,C13H30O4Si,278,myrc_ox_L_blob_801,544,547,1819
649,1221_0832_blob_649,amz_lib_1221_0832,999,999,C7 acid,301,382,1883.221477,,Quininic acid (5TMS),731,848,1851,C22H52O6Si5,552,limonox_S_blob_725,424,541,1893
652,1221_0832_blob_652,amz_lib_1221_0832,999,999,C7 acid,441,521,1724.390244,,"Borneol, pentamethyldisilanyl ether",621,745,,C15H32OSi2,284,limonox_S_blob_1120,589,649,1718
653,1221_0832_blob_653,amz_lib_1221_0832,999,999,MBTCA,413,488,1782.926829,1776,"2-Hydroxycyclohexane-1-carboxylic acid, bis(trimethylsilyl) deriv.",659,750,,C13H28O3Si2,288,myrc_ox_L_blob_594,624,664,1793
654,1221_0832_blob_654,amz_lib_1221_0832,999,999,C7 acid,521,570,1786.585366,,"Methyl 2,2-dimethyl-3,6,9,12-tetraoxa-2-silatetradecan-14-oate",734,805,,C12H26O6Si,294,myrc_ox_L_blob_727,573,630,1774
656,1221_0832_blob_656,amz_lib_1221_0832,999,999,C25,792,792,2545.614035,2545,"Tridecane, 1-iodo-",855,865,,C13H27I,310,myrc_ox_L_blob_655,0,556,1611
657,1221_0832_blob_657,amz_lib_1221_0832,999,999,glyceric acid,579,649,1334.980092,1345,"Propylene glycol, 2TMS derivative",750,777,1007,C9H24O2Si2,220,limonox_S_blob_633,596,609,
661,1221_0832_blob_661,amz_lib_1221_0832,999,999,C9 Diacid (azelaic acid),507,521,1824.161074,1822,"Hexylmalonic acid, bis(trimethylsilyl)- ester",677,696,,C15H32O4Si2,332,apin_ox_S_blob_616,671,689,1823
662,1221_0832_blob_662,amz_lib_1221_0832,999,999,C29,813,813,2953.535354,2955,2-Bromotetradecane,832,851,,C14H29Br,276,limonox_S_blob_789,0,592,1613
663,1221_0832_blob_663,amz_lib_1221_0832,999,999,C7 acid,531,589,1698.780488,,"5-Trimethylsilyloxy-5-methylhexanoic acid, trimethylsilyl ester",684,739,,C13H30O3Si2,290,myrc_ox_L_blob_709,609,637,1709
664,1221_0832_blob_664,amz_lib_1221_0832,999,999,C7 acid,576,649,1724.390244,,"Heptanedioic acid, 3-methyl-, bis(trimethylsilyl) ester",718,746,1653,C14H30O4Si2,318,apin_ox_S_blob_700,629,667,1726
669,1221_0832_blob_669,amz_lib_1221_0832,999,999,C18,494,604,1816.107383,1830,"2H-Pyran, tetrahydro-2-(12-pentadecynyloxy)-",737,741,,C20H36O2,308,bcp_ox_L_blob_653,447,498,1832
672,1221_0832_blob_672,amz_lib_1221_0832,999,999,C7 acid,400,451,1665.853659,,Tris(trimethylsiloxy)ethylene,676,770,,C11H28O3Si3,292,apin_ox_L_blob_551,586,643,1667
674,1221_0832_blob_674,amz_lib_1221_0832,999,999,C7 acid,520,528,1314.771202,,"Ethyltriethylene glycol, TBDMS derivative",759,794,1633,C14H32O4Si,292,apin_ox_L_blob_550,651,659,1307
676,1221_0832_blob_676,amz_lib_1221_0832,999,999,C9 Diacid (azelaic acid),431,459,1817.449664,1822,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,685,786,,C9H22O2SSi2,250,limonox_S_blob_633,644,712,
678,1221_0832_blob_678,amz_lib_1221_0832,999,999,C7 acid,528,533,1813.422819,,"Tripropylene glycol monomethyl ether, TMS derivative",813,819,,C13H30O4Si,278,myrc_ox_L_blob_801,538,540,1819
680,1221_0832_blob_680,amz_lib_1221_0832,999,999,C7 acid,503,594,1805.369128,,"cis-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",629,649,,C14H28O4Si2,316,apin_ox_S_blob_637,653,689,1796
681,1221_0832_blob_681,amz_lib_1221_0832,999,999,galactosan,513,615,1670.731707,1684,"2-Deoxypentofuranose, 3TMS derivative",707,720,,C14H34O4Si3,350,apin_ox_L_blob_551,709,728,1667
683,1221_0832_blob_683,amz_lib_1221_0832,999,999,C7 acid,478,518,1790.243902,,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",650,701,,C15H30O5Si,318,apin_ox_S_blob_590,632,662,1795
684,1221_0832_blob_684,amz_lib_1221_0832,999,999,levoglucosan,635,675,1718.292683,1726,"Methyl α-Arabinofuranoside, 3TMS derivative",736,796,,C15H36O5Si3,380,myrc_ox_L_blob_709,571,592,1709
686,1221_0832_blob_686,amz_lib_1221_0832,999,999,C7 acid,410,491,1875.167785,,"1,12-Dodecanediol, 2TMS derivative",599,626,,C18H42O2Si2,346,limonox_S_blob_804,572,645,1868
687,1221_0832_blob_687,amz_lib_1221_0832,999,999,C7 acid,581,668,1817.449664,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,673,,C13H26BNO6Si,331,apin_ox_S_blob_616,671,724,1823
688,1221_0832_blob_688,amz_lib_1221_0832,999,999,C7 acid,415,505,1796.341463,,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",631,651,,C13H27Cl3O4Si2,408,myrc_ox_L_blob_801,572,695,1819
690,1221_0832_blob_690,amz_lib_1221_0832,999,999,C7 acid,558,596,1853.691275,,"Tripropylene glycol monomethyl ether, TMS derivative",701,775,,C13H30O4Si,278,limonox_S_blob_823,552,582,1843
691,1221_0832_blob_691,amz_lib_1221_0832,999,999,farnesol,449,462,1834.899329,1832,"Ethyl α-D-glucopyranoside, 4TMS derivative",721,789,,C20H48O6Si4,496,apin_ox_S_blob_616,540,585,1823
694,1221_0832_blob_694,amz_lib_1221_0832,999,999,C7 acid,412,495,1895.302013,,"4,6-Diketooctanoic acid,O,O'- bis(trimethylsilyl)",647,652,,C14H28O4Si2,316,limonox_S_blob_725,594,619,1893
698,1221_0832_blob_698,amz_lib_1221_0832,999,999,C7 acid,446,542,1871.14094,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,674,,C13H26BNO6Si,331,myrc_ox_L_blob_699,667,776,1866
701,1221_0832_blob_701,amz_lib_1221_0832,999,999,squalene,640,650,2866.666667,2868,tert-Hexadecanethiol,733,735,,C16H34S,258,bcp_ox_L_blob_827,0,660,1761
704,1221_0832_blob_704,amz_lib_1221_0832,999,999,C7 acid,433,521,1742.682927,,"Cyclopropane, 1-acetyl-2-methylene-1-trimethylsilyl-",613,737,,C9H16OSi,168,limonox_S_blob_616,813,829,1741
706,1221_0832_blob_706,amz_lib_1221_0832,999,999,C7 acid,459,514,1597.802198,,"3-Methylene-1,4-bis(trimethylsilyloxy) butane",662,795,,C11H26O2Si2,246,myrc_ox_L_blob_597,855,857,1594
707,1221_0832_blob_707,amz_lib_1221_0832,999,999,C7 acid,409,446,1601.219512,,"Silane, [(1-methoxy-1,3-propanediyl)bis(oxy)]bis[trimethyl-",617,704,,C10H26O3Si2,250,limonox_S_blob_730,578,603,1595
709,1221_0832_blob_709,amz_lib_1221_0832,999,999,C7 acid,429,511,1758.536585,,"Ethanol, 1-(methylenecyclopropyl)-1-(methylene-1-trimethylsilylcyclopropyl)-",666,759,,C13H22OSi,222,myrc_ox_L_blob_628,586,619,1764
712,1221_0832_blob_712,amz_lib_1221_0832,999,999,MBTCA,510,519,1780.487805,1776,"trans-4-(Hydroxymethyl)cyclohexanecarboxylic acid, O-trimethylsilyl, trimethylsilyl ester",641,650,,C14H30O3Si2,302,apin_ox_S_blob_708,599,630,1784
713,1221_0832_blob_713,amz_lib_1221_0832,999,999,mannosan,704,721,1700,1706,"2-Deoxypentofuranose, 3TMS derivative",703,727,,C14H34O4Si3,350,myrc_ox_L_blob_709,673,694,1709
