"","BlobID","Compound.Name","Description","Group.Name","Constellation.Name","Inclusion","LRI.I","Library.RI","Library.ID","Library.Name","Library.NIST.ID","Library.Match.Factor","Library.Reverse.Match.Factor","Library.Probability","Review.Status","Internal.Standard","Retention.I..min.","Retention.II..sec.","Peak.Value","Volume","Quantifier.1.","Quantifier.2.","Quantifier.Response.1.","Quantifier.Response.2.","Volume.Ratio","File_num","Category","Filter_num","Filter_punches","IOP","AMZ_date","T_O_D","Date_num","Internal_load","External_load","r_date","LRI_diff","unique.analyte","comp.n","pct_of_samp","avgvol","avgdayvol","avgnightvol","max_vol","Day_dom","Day_night_diff","Day_night_diff_pct","n_Volume","bar"
"156",677,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,874,882,98.0999984741211,NA,0,38.6471562873952,1.59211324414925,124.858677405398,2358.71419895567,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.163934426229389,963,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.798011546017137,1
"157",813,"1221_0832_blob_657",NA,NA,NA,FALSE,1326,1335,212,"tot_amz_1221_0832_t",0,890,894,81.9599990844727,NA,0,29.2284796872156,0.796056622074626,79.3943681498058,691.869187543321,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,9,963,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.230860574770456,1
"158",603,"1221_0832_blob_717",NA,NA,NA,FALSE,1503.82513661202,1504,183,"tot_amz_1221_0832_t",0,878,885,98.9000015258789,NA,0,35.6468520478218,0.378126895485447,229.422794934828,4032.39260684595,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.174863387978348,963,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.964976423354422,1
"159",965,"1221_0832_blob_785",NA,NA,NA,FALSE,3156.52173913043,3157,146,"tot_amz_1221_0832_t",0,823,838,93.2200012207031,NA,0,75.6382490639071,0.616943882107835,51.3601881765062,1038.19444683388,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.478260869565929,963,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.388134660989764,1
"160",673,"1221_0832_blob_823",NA,NA,NA,FALSE,1637.57575757576,1638,117,"tot_amz_1221_0832_t",0,884,892,96.6500015258789,NA,0,40.1662976745209,0.288570525502052,126.667422214465,2889.97688592495,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.424242424242493,963,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.238611575220825,1
"161",758,"1221_0832_blob_912",NA,NA,NA,FALSE,1781.81818181818,1782,50,"tot_amz_1221_0832_t",0,779,821,68,NA,0,44.68574330122,0.656746713211567,93.5183483141009,2762.88075637475,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.181818181818471,963,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.411784910947886,1
"162",764,"1128_1901_blob_958",NA,NA,NA,FALSE,2151.47058823529,2151,91,"tot_amz_1128_1901_t",0,842,848,96.3499984741211,NA,0,54.7920939270945,0.368223216197116,26.6520114799496,637.266853563666,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.470588235294599,745,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.279652549475905,1
"163",1262,"1129_1334_blob_1218",NA,NA,NA,FALSE,3562.63736263736,3563,1,"tot_amz_1129_1334_t",0,692,770,83.9400024414062,NA,0,82.5199655719918,0.716542474761956,8.72263804107206,464.93161124502,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.362637362637543,745,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,0.624408306703892,1
"164",1419,"1129_1334_blob_1469",NA,NA,NA,FALSE,1561.74863387978,1563,196,"tot_amz_1129_1334_t",0,677,687,93.5299987792969,NA,0,37.6615869245621,0.776254347658786,6.37341540388297,156.534636063845,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.25136612021856,745,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.350341710841091,1
"165",1490,"1129_1334_blob_897",NA,NA,NA,FALSE,1854.05405405405,1855,103,"tot_amz_1129_1334_t",0,702,718,82.0999984741211,NA,0,46.7775995201448,1.83116410216944,5.68498565285699,216.956503895156,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.94594594594605,745,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.144423080364185,1
"166",1365,"1129_1334_blob_996",NA,NA,NA,FALSE,1864.86486486486,1874,96,"tot_amz_1129_1334_t",0,670,675,21.8299999237061,NA,0,47.0814666066642,0.646878623048988,6.62549281163956,117.0591892272,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,9.13513513513522,745,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,0.0404354951937927,1
"167",1161,"1202_0046_blob_1253",NA,NA,NA,FALSE,1908.10810810811,1908,53,"tot_amz_1202_0046_t",0,705,726,17.8500003814697,NA,0,48.2969349527419,0.835966220555615,9.06199215177185,539.335282195447,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.108108108107899,745,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.139336310416352,1
"168",964,"1202_0046_blob_1263",NA,NA,NA,FALSE,3481.31868131868,3479,109,"tot_amz_1202_0046_t",0,694,725,63.1199989318848,NA,0,81.1145802968395,1.03500579687838,12.5312952344248,375.519798151293,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,2.31868131868214,745,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.244564296648684,1
"169",788,"1202_0046_blob_1338",NA,NA,NA,FALSE,1848.64864864865,1854,79,"tot_amz_1202_0046_t",0,481,698,11.5,NA,0,46.6256659768851,0.726494453578094,24.0116993144038,470.251659919122,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,5.35135135135147,745,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.180413766110594,1
"170",4,"1202_1412_blob_1",NA,NA,NA,FALSE,1727.27272727273,1727,4,"tot_amz_1202_1412_t",0,960,960,95.5,NA,0,42.979260938652,0.855870178187892,4257.20736384206,75013.4029916912,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.272727272727479,745,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.231084898767029,1
"171",1377,"1202_1412_blob_1342",NA,NA,NA,FALSE,1933.78378378378,1933,59,"tot_amz_1202_1412_t",0,692,704,32.4300003051758,NA,0,49.0186192832255,1.2738532884657,6.38996079610661,317.561409053464,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.78378378378352,745,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.156705575581839,1
"172",792,"1202_1412_blob_754",NA,NA,NA,FALSE,1733.33333333333,1735,65,"tot_amz_1202_1412_t",0,854,856,93.7600021362305,NA,0,43.1691778677266,1.03500579687838,22.9859858560922,425.806531258391,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.66666666666674,745,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.0751852608058133,1
"173",1105,"1205_0335_blob_1042",NA,NA,NA,FALSE,3437.36263736264,3439,9,"tot_amz_1205_0335_t",0,703,740,98.1699981689453,NA,0,80.3549125805409,1.00514986042997,9.7120149106413,273.31871395064,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.63736263736155,745,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.284372096908118,1
"174",840,"1206_0924_blob_493",NA,NA,NA,FALSE,3390.80459770115,3398,39,"tot_amz_1206_0924_t",0,555,561,97.1399993896484,NA,0,79.5572614784274,0.766302368842647,18.2751145269576,306.903938375056,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,7.19540229885115,745,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.492899714605884,1
"175",704,"1206_0924_blob_93",NA,NA,NA,FALSE,2991.91919191919,2994,28,"tot_amz_1206_0924_t",0,827,834,98.3899993896484,NA,0,72.7582354175554,0.597118728968297,47.2368421826395,502.840782468304,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,2.08080808080831,745,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.535423096426568,1
"176",615,"1213_2145_blob_732",NA,NA,NA,FALSE,3089.13043478261,3088,14,"tot_amz_1213_2145_t",0,860,884,98.4599990844727,NA,0,74.4674877792271,0.716542474761956,92.667105675675,1457.09155207344,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.13043478260988,745,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.513529036480327,1
"177",630,"1213_2145_blob_863",NA,NA,NA,FALSE,3291.95402298851,3292,40,"tot_amz_1213_2145_t",0,851,877,97.7699966430664,NA,0,77.9239758883855,0.736446432394232,81.805366392131,1176.25268511069,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.0459770114948697,745,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.498834385252199,1
"178",685,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,835,855,98.1699981689453,NA,0,81.2285304542843,0.8061102841072,57.9168639203999,906.147561229964,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.0879120879117181,745,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.546010009967458,1
"179",573,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,892,896,96.120002746582,NA,0,38.6491549557502,1.59231661058212,126.237903338857,1801.02965909162,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.163934426229389,745,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.609333026998681,1
"180",557,"1221_0832_blob_657",NA,NA,NA,FALSE,1336.62736917365,1335,212,"tot_amz_1221_0832_t",0,886,888,98.6699981689453,NA,0,29.2292752736482,0.796158305291062,219.858343848959,1824.86739697501,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.62736917365237,745,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.608915592326673,1
"181",829,"1221_0832_blob_717",NA,NA,NA,FALSE,1503.82513661202,1504,183,"tot_amz_1221_0832_t",0,832,846,98.870002746582,NA,0,35.6484674763709,0.358271237380978,18.9642797796987,433.877822216598,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,0.174863387978348,745,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.10382963909431,1
"182",669,"1221_0832_blob_785",NA,NA,NA,FALSE,3158.69565217391,3157,146,"tot_amz_1221_0832_t",0,813,830,91.9300003051758,NA,0,75.6829561253048,0.607070707784435,67.0437798956264,1310.91413064391,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.695652173913,745,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.490092403437388,1
"183",550,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.36363636364,1638,117,"tot_amz_1221_0832_t",0,875,880,96.0100021362305,NA,0,40.1305070025324,0.308511343300287,461.991058282554,12111.6374310442,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.63636363636351,745,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,1,1
"184",697,"1221_0832_blob_912",NA,NA,NA,FALSE,1780.60606060606,1782,50,"tot_amz_1221_0832_t",0,799,818,74.5299987792969,NA,0,44.6505299145088,0.656830601865126,48.8682086297777,691.190205444611,NA,NA,0,0,0,"GCxGC_20181202_1602","sample",401,4,1,"3/18/2014 6:00","Day",41716.25,12,0,2014-03-18 06:00:00,1.39393939393926,745,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.103016279852237,1
"185",616,"1128_1901_blob_958",NA,NA,NA,FALSE,2151.11111111111,2151,91,"tot_amz_1128_1901_t",0,858,862,94.8300018310547,NA,0,54.7835082050436,0.378978629853826,83.7675655460916,2238.36916220232,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.111111111111313,685,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.982266125058373,1
"186",920,"1129_1334_blob_1218",NA,NA,NA,FALSE,3560.43956043956,3563,1,"tot_amz_1129_1334_t",0,778,822,92.2300033569336,NA,0,82.4941596700397,0.698118528678101,18.1823928272934,475.170624090406,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,2.5604395604405,685,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,0.638159414433449,1
"187",1130,"1129_1334_blob_1469",NA,NA,NA,FALSE,1562.84153005464,1563,196,"tot_amz_1129_1334_t",0,756,766,96.1500015258789,NA,0,37.6927355295172,0.757957259707652,10.6717446628027,220.259837313344,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.158469945355137,685,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.492965711451005,1
"188",1162,"1129_1334_blob_897",NA,NA,NA,FALSE,1855.03355704698,1855,103,"tot_amz_1129_1334_t",0,768,776,90.3399963378906,NA,0,46.7900510516793,1.81510817456306,9.80969687420293,548.759656287452,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.0335570469799222,685,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.365296999710711,1
"189",1344,"1129_1334_blob_996",NA,NA,NA,FALSE,1877.85234899329,1874,96,"tot_amz_1129_1334_t",0,691,695,20.1599998474121,NA,0,47.437140440285,1.95473188029868,7.41290439109434,390.170952653357,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,3.85234899328862,685,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,0.134775883763821,1
"190",1050,"1202_0046_blob_1253",NA,NA,NA,FALSE,1910.06711409396,1908,53,"tot_amz_1202_0046_t",0,690,708,21.4699993133545,NA,0,48.3506784006695,1.07709715853193,12.3181581250392,848.114855615071,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,2.06711409395962,685,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.219108963740809,1
"191",735,"1202_0046_blob_1263",NA,NA,NA,FALSE,3476.92307692308,3479,109,"tot_amz_1202_0046_t",0,815,827,89.8899993896484,NA,0,81.0477245660976,1.05715091485541,39.0050618674723,1145.40188449565,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,2.07692307692287,685,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.745964414235484,1
"192",691,"1202_0046_blob_1338",NA,NA,NA,FALSE,1844.29530201342,1854,79,"tot_amz_1202_0046_t",0,675,684,20.8799991607666,NA,0,46.4855383982178,1.01725842750238,57.8938381653279,2606.51761812265,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,9.70469798657723,685,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,1,1
"193",3,"1202_1412_blob_1",NA,NA,NA,FALSE,1728.0487804878,1727,4,"tot_amz_1202_1412_t",0,964,964,94.6100006103516,NA,0,42.9836428834106,0.837742234413721,6909.66962284269,126107.440155994,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,1.04878048780483,685,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.388484242548561,1
"194",1172,"1202_1412_blob_1342",NA,NA,NA,FALSE,1923.48993288591,1933,59,"tot_amz_1202_1412_t",0,731,749,34.189998626709,NA,0,48.7313192174964,1.14690901139974,9.96261892440089,655.468174632985,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,9.510067114094,685,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.323450881162157,1
"195",635,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.14634146341,1735,65,"tot_amz_1202_1412_t",0,866,867,95.370002746582,NA,0,43.1739632918241,1.02723154934063,77.9973829331575,1385.3463917997,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.853658536585272,685,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.244612569624131,1
"196",764,"1205_0335_blob_1042",NA,NA,NA,FALSE,3435.16483516484,3439,9,"tot_amz_1205_0335_t",0,747,768,98.7699966430664,NA,0,80.3245070141265,1.00728530566412,33.7555428165942,629.790985577053,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,3.83516483516451,685,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.655260595199202,1
"197",930,"1206_0924_blob_493",NA,NA,NA,FALSE,3390.80459770115,3398,39,"tot_amz_1206_0924_t",0,512,515,95.870002746582,NA,0,79.5632253804728,0.747984137869394,17.6342712805854,252.11119240888,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,7.19540229885115,685,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.404900424038957,1
"198",613,"1206_0924_blob_93",NA,NA,NA,FALSE,2993.93939393939,2994,28,"tot_amz_1206_0924_t",0,872,873,98.0599975585938,NA,0,72.7878188409545,0.578441066618998,92.9575906963728,939.146603544526,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.060606060606915,685,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,1,1
"199",568,"1213_2145_blob_732",NA,NA,NA,FALSE,3089.13043478261,3088,14,"tot_amz_1213_2145_t",0,863,883,98.9800033569336,NA,0,74.4626384349927,0.708091650516359,136.831934802176,1570.96507431075,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,1.13043478260806,685,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.553661971210428,1
"200",630,"1213_2145_blob_863",NA,NA,NA,FALSE,3291.95402298851,3292,40,"tot_amz_1213_2145_t",0,842,869,98.3899993896484,NA,0,77.9264698681172,0.728037894192876,83.3253505492103,1101.03405662975,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.0459770114948697,685,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.466935084385332,1
"201",637,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,844,863,98.8600006103516,NA,0,81.238044974511,0.797849747060687,80.2486781854932,1059.10452236516,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.0879120879126276,685,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.638176049415447,1
"202",912,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,822,842,96.6900024414062,NA,0,38.6443375715843,1.5657801286066,17.5312289550784,376.858181562765,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.163934426229389,685,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.127500474721042,1
"203",774,"1221_0832_blob_657",NA,NA,NA,FALSE,1337.94529616747,1335,212,"tot_amz_1221_0832_t",0,871,875,98.2600021362305,NA,0,29.2805734776433,0.777903503384169,31.2347143432125,512.075042082713,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,2.94529616747036,685,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.17086747129264,1
"204",1103,"1221_0832_blob_717",NA,NA,NA,FALSE,1503.82513661202,1504,183,"tot_amz_1221_0832_t",0,824,837,98.8600006103516,NA,0,35.6372751186521,0.329113020662533,11.1528872735798,269.555657219646,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.174863387978348,685,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.0645063314413277,1
"205",578,"1221_0832_blob_785",NA,NA,NA,FALSE,3158.69565217391,3157,146,"tot_amz_1221_0832_t",0,821,834,94.879997253418,NA,0,75.6806890488387,0.598387310295515,112.264116972336,1427.08841368199,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,1.695652173913,685,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.533524793294824,1
"206",1022,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.58536585366,1638,117,"tot_amz_1221_0832_t",0,832,851,96.0999984741211,NA,0,40.1288367572091,0.27924741147124,12.9839737555012,335.583816725248,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,1.41463414634131,685,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.0277075514054846,1
"207",627,"1221_0832_blob_912",NA,NA,NA,FALSE,1781.70731707317,1782,50,"tot_amz_1221_0832_t",0,809,829,74.2099990844727,NA,0,44.6584624774489,0.648252919486808,82.455902681686,2272.10755053135,NA,NA,0,0,0,"GCxGC_20181202_1753","sample",402,4,1,"3/17/2014 18:00","Night",41715.75,12,0,2014-03-17 18:00:00,0.292682926829002,685,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.338639155237095,1
